id_detalle,id_pedido,id_producto,id_fuente,cantidad,precio_unitario_ars,origen
D0013242,V002920,P001,F193338,13309.721,699.00,sintetico_con_precio_mensual
D0013243,V002920,P007,F193342,34997.537,1461.57,sintetico_con_precio_mensual
D0013244,V002920,P003,F193345,11941.209,1623.41,sintetico_con_precio_mensual
D0013245,V002920,P002,F193346,25355.239,1475.09,sintetico_con_precio_mensual
D0013246,V002920,P006,F193347,2315.544,1679.00,sintetico_con_precio_mensual
D0013247,V002921,P001,F193338,11284.388,699.00,sintetico_con_precio_mensual
D0013248,V002921,P007,F193342,12840.172,1461.57,sintetico_con_precio_mensual
D0013249,V002921,P003,F193345,29341.670,1623.41,sintetico_con_precio_mensual
D0013250,V002921,P002,F193346,20939.414,1475.09,sintetico_con_precio_mensual
D0013251,V002921,P006,F193347,22885.279,1679.00,sintetico_con_precio_mensual
D0013252,V002922,P001,F193338,3960.135,699.00,sintetico_con_precio_mensual
D0013253,V002922,P007,F193342,18003.376,1461.57,sintetico_con_precio_mensual
D0013254,V002922,P003,F193345,28550.158,1623.41,sintetico_con_precio_mensual
D0013255,V002922,P002,F193346,4732.259,1475.09,sintetico_con_precio_mensual
D0013256,V002922,P006,F193347,1800.034,1679.00,sintetico_con_precio_mensual
D0013257,V002923,P001,F193338,163.314,699.00,sintetico_con_precio_mensual
D0013258,V002923,P007,F193342,4248.804,1461.57,sintetico_con_precio_mensual
D0013259,V002923,P003,F193345,18060.175,1623.41,sintetico_con_precio_mensual
D0013260,V002923,P002,F193346,4990.548,1475.09,sintetico_con_precio_mensual
D0013261,V002923,P006,F193347,3946.628,1679.00,sintetico_con_precio_mensual
D0013262,V002924,P001,F193338,825.113,699.00,sintetico_con_precio_mensual
D0013263,V002924,P007,F193342,6364.007,1461.57,sintetico_con_precio_mensual
D0013264,V002924,P003,F193345,9762.15,1623.41,sintetico_con_precio_mensual
D0013265,V002924,P002,F193346,3978.167,1475.09,sintetico_con_precio_mensual
D0013266,V002924,P006,F193347,2394.268,1679.00,sintetico_con_precio_mensual
D0013267,V002925,P001,F193338,1785.557,699.00,sintetico_con_precio_mensual
D0013268,V002925,P007,F193342,4603.782,1461.57,sintetico_con_precio_mensual
D0013269,V002925,P003,F193345,9116.236,1623.41,sintetico_con_precio_mensual
D0013270,V002925,P002,F193346,12428.866,1475.09,sintetico_con_precio_mensual
D0013271,V002925,P006,F193347,12535.649,1679.00,sintetico_con_precio_mensual
D0013272,V002926,P001,F193338,705.009,699.00,sintetico_con_precio_mensual
D0013273,V002926,P007,F193342,1952.946,1461.57,sintetico_con_precio_mensual
D0013274,V002926,P003,F193345,2286.708,1623.41,sintetico_con_precio_mensual
D0013275,V002926,P002,F193346,4938.298,1475.09,sintetico_con_precio_mensual
D0013276,V002926,P006,F193347,6786.797,1679.00,sintetico_con_precio_mensual
D0013277,V002927,P001,F193338,543.863,699.00,sintetico_con_precio_mensual
D0013278,V002927,P007,F193342,3692.073,1461.57,sintetico_con_precio_mensual
D0013279,V002927,P003,F193345,9960.603,1623.41,sintetico_con_precio_mensual
D0013280,V002927,P002,F193346,18391.539,1475.09,sintetico_con_precio_mensual
D0013281,V002927,P006,F193347,15494.094,1679.00,sintetico_con_precio_mensual
D0013282,V002928,P001,F193338,935.163,699.00,sintetico_con_precio_mensual
D0013283,V002928,P007,F193342,1748.148,1461.57,sintetico_con_precio_mensual
D0013284,V002928,P003,F193345,7833.107,1623.41,sintetico_con_precio_mensual
D0013285,V002928,P002,F193346,492.484,1475.09,sintetico_con_precio_mensual
D0013286,V002928,P006,F193347,10451.812,1679.00,sintetico_con_precio_mensual
D0013287,V002929,P001,F193338,1893.847,699.00,sintetico_con_precio_mensual
D0013288,V002929,P007,F193342,18.5,1461.57,sintetico_con_precio_mensual
D0013289,V002929,P003,F193345,10887.414,1623.41,sintetico_con_precio_mensual
D0013290,V002929,P002,F193346,1935.516,1475.09,sintetico_con_precio_mensual
D0013291,V002929,P006,F193347,3819.793,1679.00,sintetico_con_precio_mensual
D0013292,V002930,P001,F215081,4604.255,699.00,sintetico_con_precio_mensual
D0013293,V002930,P006,F215084,12294.698,1706.95,sintetico_con_precio_mensual
D0013294,V002930,P007,F215086,2688.196,1467.35,sintetico_con_precio_mensual
D0013295,V002930,P002,F215087,21750.623,1465.14,sintetico_con_precio_mensual
D0013296,V002930,P003,F215090,8658.583,1662.34,sintetico_con_precio_mensual
D0013297,V002931,P001,F215081,3996.964,699.00,sintetico_con_precio_mensual
D0013298,V002931,P006,F215084,1075.306,1706.95,sintetico_con_precio_mensual
D0013299,V002931,P007,F215086,5374.902,1467.35,sintetico_con_precio_mensual
D0013300,V002931,P002,F215087,15572.023,1465.14,sintetico_con_precio_mensual
D0013301,V002931,P003,F215090,10665.139,1662.34,sintetico_con_precio_mensual
D0013302,V002932,P001,F215081,1554.055,699.00,sintetico_con_precio_mensual
D0013303,V002932,P006,F215084,12604.646,1706.95,sintetico_con_precio_mensual
D0013304,V002932,P007,F215086,4198.31,1467.35,sintetico_con_precio_mensual
D0013305,V002932,P002,F215087,32888.967,1465.14,sintetico_con_precio_mensual
D0013306,V002932,P003,F215090,20809.388,1662.34,sintetico_con_precio_mensual
D0013307,V002933,P001,F215081,8855.679,699.00,sintetico_con_precio_mensual
D0013308,V002933,P006,F215084,4927.168,1706.95,sintetico_con_precio_mensual
D0013309,V002933,P007,F215086,5499.254,1467.35,sintetico_con_precio_mensual
D0013310,V002933,P002,F215087,34384.017,1465.14,sintetico_con_precio_mensual
D0013311,V002933,P003,F215090,5502.972,1662.34,sintetico_con_precio_mensual
D0013312,V002934,P001,F215081,10243.509,699.00,sintetico_con_precio_mensual
D0013313,V002934,P006,F215084,6469.267,1706.95,sintetico_con_precio_mensual
D0013314,V002934,P007,F215086,1683.79,1467.35,sintetico_con_precio_mensual
D0013315,V002934,P002,F215087,7333.198,1465.14,sintetico_con_precio_mensual
D0013316,V002934,P003,F215090,18565.952,1662.34,sintetico_con_precio_mensual
D0013317,V002935,P001,F215081,3690.105,699.00,sintetico_con_precio_mensual
D0013318,V002935,P006,F215084,1236.85,1706.95,sintetico_con_precio_mensual
D0013319,V002935,P007,F215086,1422.989,1467.35,sintetico_con_precio_mensual
D0013320,V002935,P002,F215087,966.01,1465.14,sintetico_con_precio_mensual
D0013321,V002935,P003,F215090,10520.169,1662.34,sintetico_con_precio_mensual
D0013322,V002936,P001,F215081,2936.668,699.00,sintetico_con_precio_mensual
D0013323,V002936,P006,F215084,5391.978,1706.95,sintetico_con_precio_mensual
D0013324,V002936,P007,F215086,5449.7,1467.35,sintetico_con_precio_mensual
D0013325,V002936,P002,F215087,3220.555,1465.14,sintetico_con_precio_mensual
D0013326,V002936,P003,F215090,19711.469,,sintetico_con_precio_mensual
D0013327,V002937,P001,F215081,2445.749,699.00,sintetico_con_precio_mensual
D0013328,V002937,P006,F215084,476.275,1706.95,sintetico_con_precio_mensual
D0013329,V002937,P007,F215086,20846.48,1467.35,sintetico_con_precio_mensual
D0013330,V002937,P002,F215087,9423.826,1465.14,sintetico_con_precio_mensual
D0013331,V002937,P003,F215090,3389.482,1662.34,sintetico_con_precio_mensual
D0013332,V002938,P001,F215081,1111.729,699.00,sintetico_con_precio_mensual
D0013333,V002938,P006,F215084,3991.943,1706.95,sintetico_con_precio_mensual
D0013334,V002938,P007,F215086,6938.746,1467.35,sintetico_con_precio_mensual
D0013335,V002938,P002,F215087,2940.926,1465.14,sintetico_con_precio_mensual
D0013336,V002938,P003,F215090,7217.042,1662.34,sintetico_con_precio_mensual
D0013337,V002939,P001,F215081,152.293,699.00,sintetico_con_precio_mensual
D0013338,V002939,P006,F215084,6482.363,1706.95,sintetico_con_precio_mensual
D0013339,V002939,P007,F215086,9666.174,1467.35,sintetico_con_precio_mensual
D0013340,V002939,P002,F215087,7864.946,1465.14,sintetico_con_precio_mensual
D0013341,V002939,P003,F215090,12929.491,1662.34,sintetico_con_precio_mensual
D0013342,V002940,P001,F215081,3086.424,699.00,sintetico_con_precio_mensual
D0013343,V002940,P006,F215084,9391.241,1706.95,sintetico_con_precio_mensual
D0013344,V002940,P007,F215086,395.353,1467.35,sintetico_con_precio_mensual
D0013345,V002940,P002,F215087,13286.734,1465.14,sintetico_con_precio_mensual
D0013346,V002940,P003,F215090,25398.07,1662.34,sintetico_con_precio_mensual
D0013347,V002941,P001,F215081,13291.328,699.00,sintetico_con_precio_mensual
D0013348,V002941,P006,F215084,13836.902,1706.95,sintetico_con_precio_mensual
D0013349,V002941,P007,F215086,55065.912,1467.35,sintetico_con_precio_mensual
D0013350,V002941,P002,F215087,18276.858,1465.14,sintetico_con_precio_mensual
D0013351,V002941,P003,F215090,3888.475,1662.34,sintetico_con_precio_mensual
D0013352,V002942,P001,F215081,11884.896,699.00,sintetico_con_precio_mensual
D0013353,V002942,P006,F215084,12482.715,1706.95,sintetico_con_precio_mensual
D0013354,V002942,P007,F215086,5934.894,1467.35,sintetico_con_precio_mensual
D0013355,V002942,P002,F215087,17140.221,1465.14,sintetico_con_precio_mensual
D0013356,V002942,P003,F215090,28609.729,1662.34,sintetico_con_precio_mensual
D0013357,V002943,P001,F215081,2046.723,699.00,sintetico_con_precio_mensual
D0013358,V002943,P006,F215084,1406.15,1706.95,sintetico_con_precio_mensual
D0013359,V002943,P007,F215086,10994.273,1467.35,sintetico_con_precio_mensual
D0013360,V002943,P002,F215087,31346.642,1465.14,sintetico_con_precio_mensual
D0013361,V002943,P003,F215090,45265.921,1662.34,sintetico_con_precio_mensual
D0013362,V002944,P001,F215081,73.671,699.00,sintetico_con_precio_mensual
D0013363,V002944,P006,F215084,2144.168,1706.95,sintetico_con_precio_mensual
D0013364,V002944,P007,F215086,21484.116,1467.35,sintetico_con_precio_mensual
D0013365,V002944,P002,F215087,6655.776,1465.14,sintetico_con_precio_mensual
D0013366,V002944,P003,F215090,10398.195,1662.34,sintetico_con_precio_mensual
D0013367,V002945,P001,F215081,2880.851,699.00,sintetico_con_precio_mensual
D0013368,V002945,P006,F215084,12805.306,1706.95,sintetico_con_precio_mensual
D0013369,V002945,P007,F215086,19133.381,1467.35,sintetico_con_precio_mensual
D0013370,V002945,P002,F215087,10.717,1465.14,sintetico_con_precio_mensual
D0013371,V002945,P003,F215090,5110.516,1662.34,sintetico_con_precio_mensual
D0013372,V002946,P001,F215081,379.131,699.00,sintetico_con_precio_mensual
D0013373,V002946,P006,F215084,4337.493,1706.95,sintetico_con_precio_mensual
D0013374,V002946,P007,F215086,17737.487,1467.35,sintetico_con_precio_mensual
D0013375,V002946,P002,F215087,3207.526,1465.14,sintetico_con_precio_mensual
D0013376,V002946,P003,F215090,12708.304,1662.34,sintetico_con_precio_mensual
D0013377,V002947,P001,F215081,4286.185,699.00,sintetico_con_precio_mensual
D0013378,V002947,P006,F215084,9026.026,1706.95,sintetico_con_precio_mensual
D0013379,V002947,P007,F215086,25738.19,1467.35,sintetico_con_precio_mensual
D0013380,V002947,P002,F215087,14516.46,1465.14,sintetico_con_precio_mensual
D0013381,V002947,P003,F215090,18701.67,1662.34,sintetico_con_precio_mensual
D0013382,V002948,P001,F215081,678.272,699.00,sintetico_con_precio_mensual
D0013383,V002948,P006,F215084,6443.969,1706.95,sintetico_con_precio_mensual
D0013384,V002948,P007,F215086,10670.774,1467.35,sintetico_con_precio_mensual
D0013385,V002948,P002,F215087,14425.936,1465.14,sintetico_con_precio_mensual
D0013386,V002948,P003,F215090,876.711,1662.34,sintetico_con_precio_mensual
D0013387,V002949,P001,F215081,3677.41,699.00,sintetico_con_precio_mensual
D0013388,V002949,P006,F215084,10799.929,1706.95,sintetico_con_precio_mensual
D0013389,V002949,P007,F215086,17918.028,1467.35,sintetico_con_precio_mensual
D0013390,V002949,P002,F215087,9355.843,1465.14,sintetico_con_precio_mensual
D0013391,V002949,P003,F215090,1551.662,1662.34,sintetico_con_precio_mensual
D0013392,V002950,P001,F215081,11197.763,699.00,sintetico_con_precio_mensual
D0013393,V002950,P006,F215084,4973.515,1706.95,sintetico_con_precio_mensual
D0013394,V002950,P007,F215086,1361.693,1467.35,sintetico_con_precio_mensual
D0013395,V002950,P002,F215087,16168.765,1465.14,sintetico_con_precio_mensual
D0013396,V002950,P003,F215090,7164.8,1662.34,sintetico_con_precio_mensual
D0013397,V002951,P001,F215081,1606.6,699.00,sintetico_con_precio_mensual
D0013398,V002951,P006,F215084,2427.896,1706.95,sintetico_con_precio_mensual
D0013399,V002951,P007,F215086,6892.134,1467.35,sintetico_con_precio_mensual
D0013400,V002951,P002,F215087,11272.156,1465.14,sintetico_con_precio_mensual
D0013401,V002951,P003,F215090,14277.644,1662.34,sintetico_con_precio_mensual
D0013402,V002952,P001,F215081,5224.24,699.00,sintetico_con_precio_mensual
D0013403,V002952,P006,F215084,834.196,1706.95,sintetico_con_precio_mensual
D0013404,V002952,P007,F215086,2305.224,1467.35,sintetico_con_precio_mensual
D0013405,V002952,P002,F215087,3871.275,1465.14,sintetico_con_precio_mensual
D0013406,V002952,P003,F215090,10208.616,1662.34,sintetico_con_precio_mensual
D0013407,V002953,P003,F236805,36189.994,1662.34,sintetico_con_precio_mensual
D0013408,V002953,P006,F236807,4355.703,1770.00,sintetico_con_precio_mensual
D0013409,V002953,P002,F236808,32577.573,1465.14,sintetico_con_precio_mensual
D0013410,V002953,P007,F236812,6561.652,1467.35,sintetico_con_precio_mensual
D0013411,V002953,P001,F236813,4783.428,699.00,sintetico_con_precio_mensual
D0013412,V002954,P003,F236805,18756.145,1662.34,sintetico_con_precio_mensual
D0013413,V002954,P006,F236807,1676.757,1770.00,sintetico_con_precio_mensual
D0013414,V002954,P002,F236808,1622.332,1465.14,sintetico_con_precio_mensual
D0013415,V002954,P007,F236812,11095.664,1467.35,sintetico_con_precio_mensual
D0013416,V002954,P001,F236813,1292.869,699.00,sintetico_con_precio_mensual
D0013417,V002955,P003,F236805,9274.493,1662.34,sintetico_con_precio_mensual
D0013418,V002955,P006,F236807,5632.963,1770.00,sintetico_con_precio_mensual
D0013419,V002955,P002,F236808,5730.055,1465.14,sintetico_con_precio_mensual
D0013420,V002955,P007,F236812,3239.994,1467.35,sintetico_con_precio_mensual
D0013421,V002955,P001,F236813,1112.857,699.00,sintetico_con_precio_mensual
D0013422,V002956,P003,F236805,3405.694,1662.34,sintetico_con_precio_mensual
D0013423,V002956,P006,F236807,7837.936,1770.00,sintetico_con_precio_mensual
D0013424,V002956,P002,F236808,12785.314,1465.14,sintetico_con_precio_mensual
D0013425,V002956,P007,F236812,3094.404,1467.35,sintetico_con_precio_mensual
D0013426,V002956,P001,F236813,1963.364,699.00,sintetico_con_precio_mensual
D0013427,V002957,P003,F236805,1396.997,1662.34,sintetico_con_precio_mensual
D0013428,V002957,P006,F236807,7161.171,1770.00,sintetico_con_precio_mensual
D0013429,V002957,P002,F236808,2784.938,1465.14,sintetico_con_precio_mensual
D0013430,V002957,P007,F236812,45657.984,1467.35,sintetico_con_precio_mensual
D0013431,V002957,P001,F236813,781.073,699.00,sintetico_con_precio_mensual
D0013432,V002958,P003,F236805,4583.45,1662.34,sintetico_con_precio_mensual
D0013433,V002958,P006,F236807,2986.081,1770.00,sintetico_con_precio_mensual
D0013434,V002958,P002,F236808,6690.424,1465.14,sintetico_con_precio_mensual
D0013435,V002958,P007,F236812,7474.161,1467.35,sintetico_con_precio_mensual
D0013436,V002958,P001,F236813,1520.075,699.00,sintetico_con_precio_mensual
D0013437,V002959,P003,F236805,15732.297,1662.34,sintetico_con_precio_mensual
D0013438,V002959,P006,F236807,89.004,1770.00,sintetico_con_precio_mensual
D0013439,V002959,P002,F236808,9825.836,1465.14,sintetico_con_precio_mensual
D0013440,V002959,P007,F236812,22875.814,1467.35,sintetico_con_precio_mensual
D0013441,V002959,P001,F236813,924.607,699.00,sintetico_con_precio_mensual
D0013442,V002960,P003,F236805,3009.77,1662.34,sintetico_con_precio_mensual
D0013443,V002960,P006,F236807,3713.183,1770.00,sintetico_con_precio_mensual
D0013444,V002960,P002,F236808,9266.738,1465.14,sintetico_con_precio_mensual
D0013445,V002960,P007,F236812,3313.323,1467.35,sintetico_con_precio_mensual
D0013446,V002960,P001,F236813,4117.725,699.00,sintetico_con_precio_mensual
D0013447,V002961,P003,F236805,2710.365,1662.34,sintetico_con_precio_mensual
D0013448,V002961,P006,F236807,4742.532,1770.00,sintetico_con_precio_mensual
D0013449,V002961,P002,F236808,44980.71,1465.14,sintetico_con_precio_mensual
D0013450,V002961,P007,F236812,7892.356,1467.35,sintetico_con_precio_mensual
D0013451,V002961,P001,F236813,3609.748,699.00,sintetico_con_precio_mensual
D0013452,V002962,P003,F236805,12714.414,1662.34,sintetico_con_precio_mensual
D0013453,V002962,P006,F236807,7392.519,1770.00,sintetico_con_precio_mensual
D0013454,V002962,P002,F236808,73.765,1465.14,sintetico_con_precio_mensual
D0013455,V002962,P007,F236812,3919.929,1467.35,sintetico_con_precio_mensual
D0013456,V002962,P001,F236813,10156.344,699.00,sintetico_con_precio_mensual
D0013457,V002963,P003,F236805,6877.203,1662.34,sintetico_con_precio_mensual
D0013458,V002963,P006,F236807,2400.085,1770.00,sintetico_con_precio_mensual
D0013459,V002963,P002,F236808,13972.729,1465.14,sintetico_con_precio_mensual
D0013460,V002963,P007,F236812,3716.582,1467.35,sintetico_con_precio_mensual
D0013461,V002963,P001,F236813,9724.002,699.00,sintetico_con_precio_mensual
D0013462,V002964,P003,F236805,6284.193,1662.34,sintetico_con_precio_mensual
D0013463,V002964,P006,F236807,1446.078,,sintetico_con_precio_mensual
D0013464,V002964,P002,F236808,10247.412,1465.14,sintetico_con_precio_mensual
D0013465,V002964,P007,F236812,9123.344,1467.35,sintetico_con_precio_mensual
D0013466,V002964,P001,F236813,1415.789,699.00,sintetico_con_precio_mensual
D0013467,V002965,P003,F236805,2634.145,1662.34,sintetico_con_precio_mensual
D0013468,V002965,P006,F236807,4865.695,1770.00,sintetico_con_precio_mensual
D0013469,V002965,P002,F236808,11386.613,1465.14,sintetico_con_precio_mensual
D0013470,V002965,P007,F236812,455.773,1467.35,sintetico_con_precio_mensual
D0013471,V002965,P001,F236813,223.573,699.00,sintetico_con_precio_mensual
D0013472,V002966,P003,F236805,2499.361,1662.34,sintetico_con_precio_mensual
D0013473,V002966,P006,F236807,4625.432,1770.00,sintetico_con_precio_mensual
D0013474,V002966,P002,F236808,383.398,1465.14,sintetico_con_precio_mensual
D0013475,V002966,P007,F236812,13134.055,1467.35,sintetico_con_precio_mensual
D0013476,V002966,P001,F236813,85.373,699.00,sintetico_con_precio_mensual
